rank,uid,username,type
92,289499569,24Bridge,舰长
93,77222956,云若飞,舰长
94,364421466,胡乱思维的猫,舰长
95,482738,暁の水平線に,舰长
96,809050,Zumma.C,舰长
97,874491,故事城,舰长
98,12958381,qing鲤,舰长
99,6504651,Real_小白,舰长
100,299597062,GodSky-,舰长
101,174542702,不丢丢丢丢丢丢丢,舰长
102,49362003,绿色红宝石,舰长
103,11021839,喵喵今天又熬夜了,舰长
104,3861924,ghj123h,舰长
105,12781123,Eastriv,舰长
106,10005741,钻石胸针,舰长
107,28107253,冰蓝幽瀑,舰长
108,19038963,千里花咲,舰长
109,89427543,Beat0n,舰长
110,44100459,芙蓉打dota,舰长
111,103927621,上头呆l,舰长
112,4214309,恋上辰,舰长
113,59392743,甜甜的玖柒,舰长
114,8801354,Mono_莫诺,舰长
115,87688430,是岚鸽鸽啊,舰长
116,24883799,胶棒_,舰长
117,358916082,然-7,舰长
118,3167348,东方之张,舰长
119,776921,天照锁锁美,舰长
120,2112989343,星辰浮海喵,舰长
121,3975891,一张白色雪貂皮,舰长
122,85685453,浅薄丶安凉,舰长
123,57123130,Zero_31551,舰长
124,2183094,-Escapist,舰长
125,1716204,流浪的自由,舰长
126,69447971,楚千秋CQQ,舰长
127,12241752,kiki5230,舰长
128,5836729,向阿卡林迈进,舰长
129,10931744,君莫思归z,舰长
130,1309523,西知鉴,舰长
131,86453,虚幻的真实,舰长
132,298672073,劍舞红颜笑丿,舰长
133,193050759,萌萌哒-曹萌,舰长
134,2298370,利特-利亚斯,舰长
135,7410837,长歌终离-Syouri,舰长
136,576873824,Mr策策策策,舰长
137,518895483,雨化田BILI,舰长
138,9161718,Mediann,舰长
139,8309485,雪菜不想打会战,舰长
140,3503800,nagisa-渚,舰长
141,8028601,Pure_White,舰长
142,1316102947,lz就是个无赖,舰长
143,353822667,重生之我是急急国王,舰长
144,3494349805455381,是小七呀ww,舰长
145,626243050,Rainbow糖宝,舰长
146,365207758,梦饮酒者吗,舰长
147,308255541,星空の瞬曜,舰长
148,29532936,是小莁鴨吶,舰长
149,33388945,kill--9,舰长
150,8158820,卟哴木头,舰长
151,518605701,雷凌不是受,舰长
152,3493280710920922,红宅ZI,舰长
153,15061160,八名快,舰长
