rank,uid,username,type
1,3242457,猫耳小月子,提督
2,23849090,辣椒酱炸豆腐,提督
3,333757885,蒲苇韧如絲,提督
4,925980,LightNight,舰长
5,4212765,小也QwQ,舰长
6,6792898,沉迷乙游的YosuGa,舰长
7,3237744,剧毒术士卡布达,舰长
8,24136234,yuk133,舰长
9,11107450,我爱苹果皮,舰长
10,122449,七夜寒音,舰长
11,6865499,酪蛋糕,舰长
12,1467186,圣人惠美如画-,舰长
13,284054,傲娇藤林杏,舰长
14,581984,jiu红_佐仓财团,舰长
15,11797,NOVE,舰长
16,294667,小狼仔06,舰长
17,2686444,zhlovenaiye,舰长
18,518287,琰月,舰长
19,150476,你玩FF14像cxk,舰长
20,356414,幻梦落尘,舰长
21,44570644,夜雨feifei,舰长
22,30885903,鸽翼-,舰长
23,86795,ダーナ,舰长
24,153596,传说中的老山猫,舰长
25,81007713,美杜莎毛呆多用装甲板,舰长
26,1527604,米糖豆包,舰长
27,677968,祈福丶,舰长
28,1355340,七夜喵,舰长
29,96354,重巡洋舰羽黑,舰长
30,13624279,蛮牛方进,舰长
31,10354186,空白de顔色,舰长
32,32285055,谁家小猫咪这么可爱啊,舰长
33,11270874,絔小妖丶,舰长
34,207079,猫控才是王道,舰长
35,4350825,Sss丶333,舰长
36,1551497,囗六六囗,舰长
37,21443071,半车回忆,舰长
38,2295825,505错误,舰长
39,139451,如儿两个字太短,舰长
40,126835567,苏景寒QAQ,舰长
41,2491930,aarkegz,舰长
42,2494590,山不就我192,舰长
43,34032055,转来转去转不出去,舰长
44,13130453,xXx没头脑和不高兴,舰长
45,759055,佐仓沙耶加减乘除,舰长
46,4080622,珈蓝璎珞,舰长
47,2909345,化雨成枫,舰长
48,35148518,加尔斯海塔尔,舰长
49,5338051,朝倉康心QB,舰长
50,9555628,池上凭阑,舰长
51,119908,萌希家的小等等,舰长
52,399938125,蓝铃儿Official,舰长
53,94526445,胡萝北素w,舰长
54,39351242,一只被喂狗粮的喵,舰长
55,2387733,萧暁風,舰长
56,31339413,MyPleasurezzz,舰长
57,1697848019,赤五教教主亮亮,舰长
58,1802569,SirenumScopuli,舰长
59,670459,yiyunhuan,舰长
60,390676180,九条狸猫,舰长
61,848258,菠萝灌汤包,舰长
62,35357644,凛音梦夜,舰长
63,2238244,成飞大爱秋山澪,舰长
64,51792751,彼忍,舰长
65,359354934,知恩唱歌哄我睡觉,舰长
66,797296,不会卖萌の钱伯,舰长
67,2413965,Yukin0Shizuku,舰长
68,8106540,AKA鸭鸭梨,舰长
69,576590,fuluo,舰长
70,4156362,小心心才不傲娇,舰长
71,23665774,悠米爱吃巧克力,舰长
72,5800806,bpkbumblebee,舰长
73,6097060,平沢家の呆唯,舰长
74,11123212,韶尘杳晚暮_,舰长
75,2986944,Ace长安,舰长
76,392997,FFindblue,舰长
77,273875635,arslan1984,舰长
78,282770222,zh4ever,舰长
79,9923459,梦丶蝶,舰长
80,327220159,Qi学日麻,舰长
81,178666266,丶小豪-,舰长
82,112700900,子车沉琚,舰长
83,3731858,如烟如雨丶,舰长
84,2700878,爱丝艾芙,舰长
85,1368139,巴巴爸爸,舰长
86,48984839,長門我真的好喜欢你啊,舰长
87,10903128,风车骑士兀,舰长
88,11923138,噫大师,舰长
89,1286485,漠涟漪,舰长
90,17490423,我只是来看看不说话,舰长
91,133890,disname,舰长
92,397781410,ysjsyysjsy,舰长
93,11444975,西莉卡のShirika,舰长
94,77222956,云若飞,舰长
95,482738,暁の水平線に,舰长
96,289499569,24Bridge,舰长
97,809050,Zumma.C,舰长
98,364421466,胡乱思维的猫,舰长
99,874491,故事城,舰长
100,12958381,qing鲤,舰长
101,6504651,Real_小白,舰长
102,299597062,GodSky-,舰长
103,49362003,绿色红宝石,舰长
104,12781123,Eastriv,舰长
105,28107253,冰蓝幽瀑,舰长
106,3861924,ghj123h,舰长
107,44100459,芙蓉打dota,舰长
108,10005741,钻石胸针,舰长
109,19038963,千里花咲,舰长
110,103927621,上头呆l,舰长
111,59392743,甜甜的玖柒,舰长
112,8801354,Mono_莫诺,舰长
113,24883799,胶棒_,舰长
114,87688430,是岚鸽鸽啊,舰长
115,3167348,东方之张,舰长
116,776921,天照锁锁美,舰长
117,482458990,御坂美琴__Official,舰长
118,358916082,然-7,舰长
119,305438134,Lance1ort,舰长
120,80835075,死人枫,舰长
121,2183094,-Escapist,舰长
122,12504588,喝茶的真寻,舰长
123,85685453,浅薄丶安凉,舰长
124,57123130,Zero_31551,舰长
125,69447971,楚千秋CQQ,舰长
126,883206,番茄汁拌鸡肉,舰长
127,5836729,向阿卡林迈进,舰长
128,11761096,疏织瘦影,舰长
129,237855785,浅语ace,舰长
130,68034808,x光羽x,舰长
131,374328,兰依风,舰长
132,86453,虚幻的真实,舰长
133,298672073,劍舞红颜笑丿,舰长
134,2298370,利特-利亚斯,舰长
135,10931744,君莫思归z,舰长
136,780414,无节操的石头,舰长
137,518895483,雨化田BILI,舰长
138,284058954,拖拉机下山哐当哐当哐,舰长
139,3503800,nagisa-渚,舰长
140,12805992,LMSSB,舰长
141,88681443,胜利小学我最萌,舰长
142,225580285,小松子皮皮,舰长
143,3494349805455381,是小七呀ww,舰长
144,7410837,长歌终离-Syouri,舰长
145,33388945,kill--9,舰长
146,518605701,雷凌不是受,舰长
147,3493280710920922,红宅ZI,舰长
